> Task :compileJava UP-TO-DATE
> Task :compileScala NO-SOURCE
> Task :processResources NO-SOURCE
> Task :classes UP-TO-DATE

> Task :runJavaLocal
[server] -------------------- Match Starting --------------------
[server] shredders vs. teacher08a on toomuchcheese
[B: #11454@244] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11454@244] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11454@244] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11454@244] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11454@244] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11454@244] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11454@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11454@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11454@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11454@244] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12112@244] Going straight to cheese mine at [26, 14]
[B: #13684@244] GameActionException in RobotPlayer:
[B: #13684@244] battlecode.common.GameActionException: Target location is not on the map
[B: #13684@244] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13684@244] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13684@244] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13684@244] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13684@244] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13684@244] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13684@244] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13684@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13684@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13684@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13684@244] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11703@244] Forward distance squared 80
[B: #11703@244] Straight distance squared 97
[B: #13948@244] GameActionException in RobotPlayer:
[B: #13948@244] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@244] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@244] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@244] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@244] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@244] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@244] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@244] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@244] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13046@244] Can sense kingLoc [24, 9] ? false at distSquared 29
[B: #10827@244] Going straight to cheese mine at [26, 14]
[B: #11172@244] GameActionException in RobotPlayer:
[B: #11172@244] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@244] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@244] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@244] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@244] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@244] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@244] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@244] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@244] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@244] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11916@244] Going straight to cheese mine at [26, 14]
[B: #13071@244] Found a cheese mine at [26, 3]
[B: #13071@244] Going straight to cheese mine at [26, 3]
[B: #10519@244] Sensed 3 robots
[B: #10519@244] Received 0 messages
[B: #10519@244] Received 0 messages
[B: #10519@244] Received 0 messages
[B: #13450@244] Can sense kingLoc [24, 9] ? false at distSquared 40
[B: #10260@244] Sensed 0 robots
[B: #12196@244] Sensed 0 robots
[B: #13915@244] Sensed 1 robots
[B: #13365@244] Sensed 1 robots
[B: #13365@244] Received 0 messages
[B: #11300@244] Sensed 0 robots
[B: #12939@245] Going straight to cheese mine at [26, 3]
[B: #11454@245] GameActionException in RobotPlayer:
[B: #11454@245] battlecode.common.GameActionException: Target location is not on the map
[B: #11454@245] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11454@245] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11454@245] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11454@245] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11454@245] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11454@245] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11454@245] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11454@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11454@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11454@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11454@245] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12112@245] Going straight to cheese mine at [26, 14]
[B: #13684@245] GameActionException in RobotPlayer:
[B: #13684@245] battlecode.common.GameActionException: Target location is not on the map
[B: #13684@245] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13684@245] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13684@245] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13684@245] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13684@245] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13684@245] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13684@245] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13684@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13684@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13684@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13684@245] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11703@245] Forward distance squared 80
[B: #11703@245] Straight distance squared 97
[B: #13948@245] GameActionException in RobotPlayer:
[B: #13948@245] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@245] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@245] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@245] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@245] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@245] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@245] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@245] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@245] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13046@245] Can sense kingLoc [24, 9] ? false at distSquared 29
[B: #10827@245] Going straight to cheese mine at [26, 14]
[B: #11172@245] GameActionException in RobotPlayer:
[B: #11172@245] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@245] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@245] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@245] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@245] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@245] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@245] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@245] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@245] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@245] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11916@245] Going straight to cheese mine at [26, 14]
[B: #13071@245] Found a cheese mine at [26, 3]
[B: #13071@245] Going straight to cheese mine at [26, 3]
[B: #10519@245] Sensed 3 robots
[B: #10519@245] Received 0 messages
[B: #10519@245] Received 0 messages
[B: #10519@245] Received 0 messages
[B: #13450@245] Can sense kingLoc [24, 9] ? false at distSquared 40
[B: #10260@245] Sensed 0 robots
[B: #12196@245] Sensed 0 robots
[B: #13915@245] Sensed 0 robots
[B: #13365@245] Sensed 4 robots
[B: #13365@245] Received 0 messages
[B: #13365@245] Received 0 messages
[B: #13365@245] Received 0 messages
[B: #13365@245] Received 0 messages
[B: #11300@245] Sensed 0 robots
[B: #12939@246] Found a cheese mine at [26, 3]
[B: #12939@246] Going straight to cheese mine at [26, 3]
[B: #11454@246] GameActionException in RobotPlayer:
[B: #11454@246] battlecode.common.GameActionException: Target location is not on the map
[B: #11454@246] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11454@246] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11454@246] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11454@246] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11454@246] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11454@246] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11454@246] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11454@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11454@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11454@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11454@246] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12112@246] Going straight to cheese mine at [26, 14]
[B: #13684@246] GameActionException in RobotPlayer:
[B: #13684@246] battlecode.common.GameActionException: Target location is not on the map
[B: #13684@246] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13684@246] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13684@246] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13684@246] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13684@246] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13684@246] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13684@246] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13684@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13684@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13684@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13684@246] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11703@246] Forward distance squared 80
[B: #11703@246] Straight distance squared 97
[B: #13948@246] GameActionException in RobotPlayer:
[B: #13948@246] battlecode.common.GameActionException: Target location is not on the map
[B: #13948@246] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13948@246] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13948@246] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #13948@246] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #13948@246] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #13948@246] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #13948@246] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #13948@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #13948@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #13948@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #13948@246] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #13046@246] Can sense kingLoc [24, 9] ? false at distSquared 29
[B: #10827@246] Going straight to cheese mine at [26, 14]
[B: #11172@246] GameActionException in RobotPlayer:
[B: #11172@246] battlecode.common.GameActionException: Target location is not on the map
[B: #11172@246] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11172@246] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11172@246] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11172@246] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11172@246] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11172@246] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11172@246] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11172@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11172@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11172@246] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11172@246] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #11916@246] Going straight to cheese mine at [26, 14]
[B: #13071@246] Going straight to cheese mine at [26, 3]
[B: #10519@246] Sensed 3 robots
[B: #10519@246] Received 0 messages
[B: #10519@246] Received 0 messages
[B: #10519@246] Received 0 messages
[B: #13450@246] Can sense kingLoc [24, 9] ? false at distSquared 40
[B: #10260@246] Sensed 0 robots
[B: #12196@246] Sensed 1 robots
[B: #12196@246] Received 0 messages
[B: #13915@246] Sensed 0 robots
[B: #13365@246] Sensed 2 robots
[B: #13365@246] Received 0 messages
[B: #13365@246] Received 0 messages
[B: #11300@246] Sensed 0 robots
[B: #12939@247] Found a cheese mine at [26, 3]
[B: #12939@247] Going straight to cheese mine at [26, 3]
[B: #11454@247] GameActionException in RobotPlayer:
[B: #11454@247] battlecode.common.GameActionException: Target location is not on the map
[B: #11454@247] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #11454@247] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #11454@247] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
[B: #11454@247] 	at teacher08a.CatAttacker.doAction(CatAttacker.java:37)
[B: #11454@247] 	at teacher08a.RobotPlayer.run(RobotPlayer.java:25)
[B: #11454@247] 	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:103)
[B: #11454@247] 	at java.base/java.lang.reflect.Method.invoke(Method.java:580)
[B: #11454@247] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayerJava(SandboxedRobotPlayer.java:306)
[B: #11454@247] 	at battlecode.instrumenter.SandboxedRobotPlayer.loadAndRunPlayer(SandboxedRobotPlayer.java:268)
[B: #11454@247] 	at battlecode.instrumenter.SandboxedRobotPlayer.lambda$new$2(SandboxedRobotPlayer.java:202)
[B: #11454@247] 	at java.base/java.lang.Thread.run(Thread.java:1583)
[B: #12112@247] Going straight to cheese mine at [26, 14]
[B: #13684@247] GameActionException in RobotPlayer:
[B: #13684@247] battlecode.common.GameActionException: Target location is not on the map
[B: #13684@247] 	at battlecode.world.RobotControllerImpl.assertCanSenseLocation(RobotControllerImpl.java:217)
[B: #13684@247] 	at battlecode.world.RobotControllerImpl.senseMapInfo(RobotControllerImpl.java:646)
[B: #13684@247] 	at teacher08a.CatAttacker.runReportBack(CatAttacker.java:185)
